,Occupancy,WorkingHours,Delta Temperature,Delta Humidity,Delta Light,Delta CO2
9274,0,0,0.3100000000000023,-1.7050000000000018,0.0,42.25
7860,0,0,0.3100000000000023,-1.8100000000000023,0.0,40.75
10950,0,0,0.3100000000000023,-1.7750000000000021,0.0,42.75
40,0,0,0.3100000000000023,-1.1550000000000011,0.0,43.75
3621,0,0,0.3100000000000023,-1.6500000000000021,0.0,39.25
10157,0,0,0.3100000000000023,-2.0,0.0,33.75
748,0,0,0.21000000000000085,-2.155000000000001,0.0,52.25
10824,0,0,0.21000000000000085,-2.3100000000000023,0.0,49.75
8092,0,0,0.26000000000000156,-2.5,0.0,41.75
8538,0,0,0.3100000000000023,-2.400000000000002,0.0,46.75
10793,0,0,0.3100000000000023,-2.3100000000000023,0.0,45.25
10472,0,0,0.3100000000000023,-1.4033333333333005,0.0,42.83333333333303
306,0,0,0.3100000000000023,-1.1099999999999994,0.0,43.5
3956,0,0,0.3100000000000023,-1.8999999999999986,0.0,52.5
7479,0,0,0.3100000000000023,-1.1499999999999986,0.0,50.0
10676,0,0,0.3100000000000023,-1.5549999999999997,0.0,41.0
6548,0,0,0.41000000000000014,-0.8999999999999986,0.0,38.5
11743,0,0,0.21000000000000085,-1.2100000000000009,0.0,42.5
3726,0,0,0.3100000000000023,-1.4400000000000013,0.0,44.5
2985,0,0,0.3100000000000023,-1.504999999999999,0.0,46.83333333333303
6081,0,0,0.3100000000000023,-1.8049999999999997,0.0,46.5
8239,0,0,0.3100000000000023,-1.504999999999999,0.0,44.0
3226,0,0,0.3100000000000023,-1.7274999999999991,0.0,48.0
2217,0,0,0.3100000000000023,-1.606666666666694,0.0,46.83333333333303
10571,0,0,0.3100000000000023,-1.4333333333333016,0.0,43.5
4634,0,0,0.3100000000000023,-2.0,0.0,44.5
91,0,0,0.3100000000000023,-1.754999999999999,0.0,42.0
587,0,0,0.3100000000000023,-1.754999999999999,0.0,40.0
6357,0,0,0.3100000000000023,-1.8049999999999997,0.0,47.0
4585,0,0,0.3100000000000023,-1.8049999999999997,0.0,49.0
5265,0,0,0.3100000000000023,-1.8599999999999994,0.0,47.5
6440,0,0,0.3100000000000023,-1.8999999999999986,0.0,49.5
3085,0,0,0.3100000000000023,-1.7100000000000009,0.0,49.5
2125,0,0,0.3100000000000023,-1.7333333333333059,0.0,47.5
897,0,0,0.3100000000000023,-1.8999999999999986,0.0,47.83333333333303
11779,0,0,0.3100000000000023,-1.6050000000000004,0.0,49.0
5878,0,0,0.3100000000000023,-1.9499999999999993,0.0,50.5
2721,0,0,0.3100000000000023,-1.3049999999999997,0.0,46.5
1615,0,0,0.3100000000000023,-1.9499999999999993,0.0,51.5
3713,0,0,0.3100000000000023,-1.254999999999999,0.0,56.0
3959,0,0,0.3100000000000023,-1.5549999999999997,0.0,56.0
11857,0,0,0.3100000000000023,-1.9499999999999993,0.0,57.5
2572,0,0,0.3100000000000023,-1.8000000000000007,0.0,49.5
8709,0,0,0.3100000000000023,-1.8049999999999997,0.0,46.0
2714,0,0,0.3100000000000023,-1.6099999999999994,0.0,41.0
2731,0,0,0.3100000000000023,-1.4499999999999993,0.0,48.0
56,0,0,0.3100000000000023,-2.210000000000001,0.0,40.5
8901,0,0,0.3100000000000023,-2.254999999999999,0.0,48.5
11538,0,0,0.3100000000000023,-0.8999999999999986,0.0,46.5
1316,0,0,0.40000000000000213,-1.9500000000000028,0.0,51.0
3259,0,0,0.40000000000000213,-1.8550000000000004,0.0,56.0
9509,0,0,0.40000000000000213,-2.0,0.0,53.0
4892,0,0,0.40000000000000213,-1.6000000000000014,0.0,58.0
4300,0,0,0.40000000000000213,-2.0,0.0,76.0
11690,0,0,0.40000000000000213,-2.210000000000001,0.0,76.0
2568,0,0,0.4333333333333016,-1.9366666666666958,0.0,70.66666666666697
5178,0,0,0.40000000000000213,-1.3100000000000023,0.0,76.0
9566,0,0,0.40000000000000213,-1.6550000000000011,0.0,76.0
8115,0,0,0.5,-2.0500000000000007,0.0,76.0
2389,0,0,0.5,-2.0,0.0,72.0
7962,0,0,0.40000000000000213,-2.1050000000000004,0.0,67.0
63,0,0,0.40000000000000213,-2.1050000000000004,0.0,76.0
3527,0,0,0.40000000000000213,-1.6050000000000004,0.0,73.5
3140,0,0,0.40000000000000213,-2.400000000000002,0.0,76.0
7859,0,0,0.40000000000000213,-2.043333333333308,0.0,76.33333333333303
3922,0,0,0.40000000000000213,-1.3100000000000023,0.0,79.0
4503,0,0,0.40000000000000213,-2.0,0.0,84.0
8438,0,0,0.40000000000000213,-1.4500000000000028,0.0,95.0
887,0,0,0.40000000000000213,-1.9366666666666958,0.0,101.66666666666697
7619,0,0,0.40000000000000213,-2.0,0.0,107.0
3344,0,0,0.40000000000000213,-2.400000000000002,0.0,107.0
1874,0,0,0.40000000000000213,-2.2600000000000016,0.0,107.0
10667,0,0,0.4499999999999993,-2.3550000000000004,0.0,197.5
522,0,0,0.4333333333333016,-2.3333333333333073,0.0,452.66666666666697
9685,0,0,0.5,-2.3100000000000023,0.0,462.0
3318,0,0,0.5,-2.5,0.0,85.0
4444,0,0,0.5,-2.1050000000000004,0.0,91.0
2386,0,0,0.5,-2.0,0.0,88.0
11287,0,0,0.40000000000000213,-2.2600000000000016,0.0,104.0
6158,0,0,0.40000000000000213,-2.405000000000001,0.0,106.5
10918,0,0,0.40000000000000213,-2.073333333333302,0.0,96.33333333333303
9969,0,0,0.4333333333333016,-1.7366666666667,0.0,96.0
10469,0,0,0.4499999999999993,-2.455000000000002,0.0,99.0
1079,0,0,0.4499999999999993,-1.9550000000000018,0.0,90.0
6211,0,0,0.41000000000000014,-2.110000000000003,0.0,86.25
11511,0,0,0.3100000000000023,-2.215,0.0,83.75
9516,0,0,0.3100000000000023,-1.6600000000000001,0.0,92.75
1464,0,0,0.3100000000000023,-1.8399999999999999,0.0,78.0
3336,0,0,0.3100000000000023,-1.4300000000000033,0.0,71.41666666666697
9549,0,0,0.3100000000000023,-1.6600000000000001,0.0,69.75
6037,0,0,0.3100000000000023,-1.9200000000000017,0.0,76.75
6321,0,0,0.3100000000000023,-1.6600000000000001,0.0,71.75
10344,0,0,0.3100000000000023,-2.096666666666696,0.0,64.41666666666697
1901,0,0,0.3100000000000023,-2.4200000000000017,0.0,68.25
5832,0,0,0.3100000000000023,-1.763333333333307,0.0,61.75
409,0,0,0.35999999999999943,-1.8150000000000013,0.0,58.25
9463,0,0,0.3100000000000023,-1.4700000000000024,0.0,54.75
6465,0,0,0.3100000000000023,-2.0150000000000006,0.0,55.75
336,0,0,0.3100000000000023,-1.7650000000000006,0.0,58.75
9440,0,0,0.35999999999999943,-2.4700000000000024,0.0,56.75
3700,0,0,0.3100000000000023,-2.5150000000000006,0.0,60.75
7584,0,0,0.41000000000000014,-2.5600000000000023,0.0,57.75
3763,0,0,0.3100000000000023,-1.9100000000000001,0.0,47.75
1328,0,0,0.3100000000000023,-2.3150000000000013,0.0,57.75
10022,0,0,0.3100000000000023,-2.215,0.0,52.25
5987,0,0,0.3100000000000023,-2.262500000000003,0.0,54.0
1972,0,0,0.3100000000000023,-2.66,0.0,55.75
5922,0,0,0.3100000000000023,-2.2600000000000016,0.0,55.75
11608,0,0,0.3100000000000023,-1.870000000000001,0.0,46.75
3114,0,0,0.3100000000000023,-2.0150000000000006,0.0,50.75
688,0,0,0.3100000000000023,-2.1000000000000014,0.0,53.08333333333303
11602,0,0,0.3100000000000023,-2.5600000000000023,0.0,56.25
11889,0,0,0.3100000000000023,-2.3266666666667,0.0,60.08333333333303
6220,0,0,0.3100000000000023,-2.360000000000003,0.0,57.75
2376,0,0,0.3100000000000023,-1.870000000000001,0.0,56.75
85,0,0,0.3100000000000023,-2.5600000000000023,0.0,54.75
4756,0,0,0.3100000000000023,-1.4700000000000024,0.0,55.75
6024,0,0,0.3100000000000023,-2.610000000000003,0.0,56.25
932,0,0,0.3100000000000023,-2.0633333333333077,0.0,57.75
11335,0,0,0.3100000000000023,-1.9100000000000001,0.0,65.75
11805,0,0,0.3100000000000023,-2.2449999999999974,0.0,54.33333333333303
3399,0,0,0.3100000000000023,-2.4949999999999974,0.0,54.0
2374,0,0,0.3100000000000023,-2.789999999999999,0.0,53.0
233,0,0,0.26000000000000156,-2.8999999999999986,0.0,53.5
4266,0,0,0.3100000000000023,-2.7449999999999974,0.0,54.0
3469,0,0,0.3100000000000023,-2.344999999999999,0.0,57.5
4567,0,0,0.24333333333330387,-2.259999999999998,0.0,55.0
7042,0,0,0.26000000000000156,-2.094999999999999,0.0,55.5
4830,0,0,0.3100000000000023,-2.344999999999999,0.0,50.5
2783,0,0,0.26000000000000156,-2.044999999999998,0.0,57.5
2029,0,0,0.3100000000000023,-2.6899999999999977,0.0,50.0
2903,0,0,0.21000000000000085,-2.8999999999999986,0.0,51.5
3631,0,0,0.21000000000000085,-2.6400000000000006,0.0,55.0
1707,0,0,0.26000000000000156,-2.2449999999999974,0.0,60.5
6457,0,0,0.21000000000000085,-2.4949999999999974,0.0,59.0
1699,0,0,0.21000000000000085,-1.6899999999999977,0.0,63.0
632,0,0,0.21000000000000085,-2.7399999999999984,0.0,61.5
1856,0,0,0.3100000000000023,-2.344999999999999,0.0,65.0
6952,0,0,0.24333333333330387,-2.5933333333333053,0.0,62.33333333333303
10712,0,0,0.26000000000000156,-2.344999999999999,0.0,72.5
2424,0,0,0.24333333333330387,-2.4933333333333003,0.0,75.66666666666697
3661,0,0,0.21000000000000085,-2.789999999999999,0.0,75.0
7258,0,0,0.21000000000000085,-2.4233333333333,0.0,76.66666666666697
9520,0,0,0.21000000000000085,-2.6899999999999977,0.0,77.5
1606,0,0,0.21000000000000085,-2.544999999999998,0.0,79.0
9792,0,0,0.21000000000000085,-2.344999999999999,0.0,71.0
5710,0,0,0.26000000000000156,-2.6400000000000006,0.0,71.5
3193,0,0,0.21000000000000085,-2.523333333333305,0.0,74.66666666666697
11205,0,0,0.21000000000000085,-3.0,0.0,77.0
5440,0,0,0.21000000000000085,-2.2566666666666926,0.0,81.25
3847,0,0,0.21000000000000085,-2.34,0.0,81.0
3472,0,0,0.21000000000000085,-2.6999999999999993,0.0,78.5
11314,0,0,0.21000000000000085,-2.6899999999999977,0.0,69.5
4479,0,0,0.21000000000000085,-2.3299999999999983,0.0,62.66666666666697
132,0,0,0.21000000000000085,-2.344999999999999,0.0,68.0
3544,0,0,0.21000000000000085,-2.7449999999999974,0.0,73.0
8735,0,0,0.21000000000000085,-2.849999999999998,0.0,75.0
7366,0,0,0.21000000000000085,-2.59,0.0,75.5
3351,0,0,0.21000000000000085,-2.8999999999999986,0.0,81.0
421,0,0,0.21000000000000085,-2.6999999999999993,0.0,78.0
4265,0,0,0.21000000000000085,-3.1266666666666936,0.0,82.0
3116,0,0,0.21000000000000085,-2.59,0.0,82.0
1535,0,0,0.21000000000000085,-2.9399999999999977,0.0,82.0
8816,0,0,0.21000000000000085,-3.1900000000000013,0.0,83.0
7795,0,0,0.24333333333330387,-3.1933333333333067,0.0,71.5
8527,0,0,0.21000000000000085,-3.0500000000000007,0.0,71.5
6605,0,0,0.21000000000000085,-3.25,0.0,79.5
9928,0,0,0.21000000000000085,-3.323333333333302,0.0,80.33333333333303
1063,0,0,0.21000000000000085,-3.094999999999999,0.0,80.0
2073,0,0,0.21000000000000085,-2.6950000000000003,0.0,81.33333333333303
7012,0,0,0.21000000000000085,-3.039999999999999,0.0,82.0
1416,0,0,0.15500000000000114,-3.4450000000000003,0.0,89.0
4890,0,0,0.21000000000000085,-2.9450000000000003,0.0,91.5
244,0,0,0.21000000000000085,-3.1933333333333067,0.0,94.0
6942,0,0,0.21000000000000085,-2.8900000000000006,0.0,99.0
5102,0,0,0.21000000000000085,-3.6900000000000013,0.0,104.0
2914,0,0,0.21000000000000085,-3.6000000000000014,0.0,109.66666666666697
2380,0,0,0.21000000000000085,-3.6900000000000013,0.0,105.0
1869,0,0,0.21000000000000085,-3.789999999999999,0.0,103.0
9227,0,0,0.21000000000000085,-3.84,0.0,97.5
8383,0,0,0.21000000000000085,-3.789999999999999,0.0,104.0
10236,0,0,0.3100000000000023,-3.8900000000000006,0.0,101.0
8494,0,0,0.21000000000000085,-3.84,0.0,103.0
10455,0,0,0.3100000000000023,-3.8900000000000006,0.0,106.5
9945,0,0,0.3100000000000023,-3.789999999999999,0.0,107.0
8478,0,0,0.3100000000000023,-3.8900000000000006,0.0,110.0
6882,0,0,0.3100000000000023,-3.84,0.0,116.5
5349,0,0,0.3100000000000023,-3.789999999999999,0.0,121.5
3188,0,0,0.3100000000000023,-3.84,0.0,121.0
2266,0,0,0.3100000000000023,-3.9450000000000003,0.0,125.0
5804,0,0,0.3100000000000023,-3.8900000000000006,0.0,125.5
11369,0,0,0.3100000000000023,-3.8900000000000006,0.0,123.0
10292,0,0,0.3100000000000023,-3.9450000000000003,0.0,124.5
6337,0,0,0.3100000000000023,-3.8949999999999996,0.0,129.0
11149,0,0,0.3100000000000023,-4.0,0.0,122.5
2939,0,0,0.3100000000000023,-3.8949999999999996,0.0,127.0
9690,0,0,0.3100000000000023,-3.789999999999999,0.0,125.0
2499,0,0,0.3100000000000023,-3.9450000000000003,0.0,131.0
2007,0,0,0.3100000000000023,-3.740000000000002,0.0,126.5
7218,0,0,0.26000000000000156,-3.84,0.0,130.5
9985,0,0,0.3100000000000023,-3.539999999999999,0.0,129.5
11477,0,0,0.26000000000000156,-3.544999999999998,0.0,136.0
3572,0,1,0.21000000000000085,-3.3900000000000006,0.0,138.5
751,0,1,0.21000000000000085,-3.3949999999999996,0.0,141.0
4341,0,1,0.21000000000000085,-3.59,0.0,147.0
857,0,1,0.21000000000000085,-3.789999999999999,0.0,145.0
10522,0,1,0.21000000000000085,-3.789999999999999,0.0,150.0
10636,0,1,0.21000000000000085,-3.59,0.0,155.0
5409,0,1,0.21000000000000085,-3.523333333333305,0.0,158.66666666666697
4088,0,1,0.21000000000000085,-3.59,0.0,157.0
5255,0,1,0.23499999999999943,-3.4974999999999987,0.0,165.66666666666697
508,0,1,0.21000000000000085,-3.5,0.0,189.5
9023,0,1,0.21000000000000085,-3.094999999999999,0.0,205.5
3953,0,1,0.21000000000000085,-3.344999999999999,0.0,215.5
6107,0,1,0.21000000000000085,-3.0933333333333053,0.0,231.0
2352,0,1,0.21000000000000085,-3.1400000000000006,0.0,225.0
6377,0,1,0.21000000000000085,-3.3999999999999986,0.0,225.0
4906,0,1,0.21000000000000085,-3.544999999999998,0.0,234.5
4415,0,1,0.21000000000000085,-3.3949999999999996,0.0,223.0
7302,0,1,0.21000000000000085,-4.0,0.0,223.0
5146,0,1,0.3100000000000023,-3.6449999999999996,0.0,223.0
10178,0,1,0.3100000000000023,-4.0,0.0,195.5
8389,0,1,0.3100000000000023,-4.0,0.0,187.0
2744,0,1,0.3100000000000023,-3.794999999999998,0.0,187.5
10514,0,1,0.24333333333330387,-3.6233333333332993,0.0,191.33333333333303
6899,0,1,0.26000000000000156,-3.59,0.0,186.5
6883,0,1,0.26000000000000156,-3.844999999999999,0.0,196.0
2813,0,1,0.21000000000000085,-3.259999999999998,0.0,204.33333333333303
8669,0,1,0.26000000000000156,-3.789999999999999,0.0,205.5
10833,0,1,0.21000000000000085,-3.8999999999999986,0.0,209.0
8684,0,1,0.21000000000000085,-3.8999999999999986,0.0,210.0
7787,0,1,0.21000000000000085,-3.544999999999998,0.0,214.5
9473,0,1,0.21000000000000085,-3.4899999999999984,0.0,213.0
702,0,1,0.21000000000000085,-3.789999999999999,0.0,256.5
4628,0,1,0.21000000000000085,-3.5,0.0,333.5
11283,0,1,0.21000000000000085,-3.1899999999999977,0.0,334.0
5502,0,1,0.21000000000000085,-3.7449999999999974,0.0,310.5
10315,0,1,0.21000000000000085,-4.0,0.0,252.0
453,0,1,0.21000000000000085,-4.0,0.0,254.0
10060,0,1,0.21000000000000085,-4.0,0.0,277.5
768,0,1,0.21000000000000085,-4.0,0.0,290.5
11110,0,1,0.21000000000000085,-3.9666666666666934,0.0,286.33333333333303
7256,0,1,0.21000000000000085,-4.805,-9.33,305.0
9635,0,1,0.21000000000000085,-4.850000000000001,-9.33,317.0
5198,0,1,0.21000000000000085,-4.699999999999999,4.67,304.0
9903,0,1,0.21000000000000085,-4.805,4.67,305.0
9327,0,1,0.21000000000000085,-4.949999999999999,4.67,301.0
11683,0,1,0.21000000000000085,-4.949999999999999,4.67,302.0
8331,0,1,0.26000000000000156,-4.9025,-2.33,340.5
10123,0,1,0.26000000000000156,-4.975000000000001,-2.33,350.25
1607,0,1,0.27666666666669926,-4.9166666666667,-2.6633333333333304,350.33333333333303
8192,0,1,0.3100000000000023,-5.16,-3.33,398.0
11450,0,1,0.3100000000000023,-4.920000000000002,-3.33,907.3333333333301
9571,0,1,0.3100000000000023,-4.532500000000002,-3.33,402.0
360,0,1,0.3100000000000023,-5.0,0.2699999999999996,488.4
2946,0,1,0.28500000000000014,-5.055,14.67,321.25
5168,0,1,0.3100000000000023,-5.105,4.67,304.5
3473,0,1,0.3100000000000023,-4.805,4.67,266.5
10136,0,1,0.27666666666669926,-4.953333333333301,0.6699999999999999,399.33333333333303
1909,0,1,0.3100000000000023,-4.852499999999999,0.6699999999999999,503.0
2000,0,1,0.3100000000000023,-4.905000000000001,-0.33000000000000007,158.0
1602,1,1,0.3100000000000023,-4.855,348.67,132.0
4358,1,1,0.3100000000000023,-5.0275,428.17,134.0
637,0,1,0.3100000000000023,-5.185000000000002,444.67,137.5
6596,0,1,0.3100000000000023,-4.850000000000001,433.42,166.75
269,0,1,0.3100000000000023,-4.789999999999999,434.67,187.33333333333303
7904,0,1,0.34333333333330174,-4.789999999999999,434.67,192.0
1149,1,1,0.3766666666667007,-4.883333333333301,427.67,177.0
9733,1,1,0.41000000000000014,-4.877500000000001,419.17,175.5
9386,1,1,0.41000000000000014,-4.827500000000001,408.67,193.5
666,1,1,0.41000000000000014,-4.726666666666695,408.67,202.0
3383,1,1,0.41000000000000014,-4.693333333333307,419.33666666666704,208.0
9195,1,1,0.41000000000000014,-4.327500000000001,424.67,212.25
473,1,1,0.41000000000000014,-4.525000000000002,424.67,220.5
10415,1,1,0.41000000000000014,-4.355,414.17,219.0
5977,1,1,0.45500000000000185,-4.400000000000002,418.67,217.0
11386,1,1,0.5,-4.449999999999999,428.67,217.0
2695,1,1,0.5666666666666984,-4.323333333333302,433.67,221.0
6741,1,1,0.6000000000000014,-4.425000000000001,437.42,210.5
330,1,1,0.6275000000000013,-4.400000000000002,434.42,216.5
6442,1,1,0.7100000000000009,-4.353333333333307,438.003333333333,220.33333333333303
3352,1,1,0.7100000000000009,-4.23,440.17,221.0
5955,1,1,0.8100000000000023,-3.8200000000000003,440.33666666666704,312.66666666666697
11139,1,1,0.9100000000000001,-3.9499999999999993,432.17,261.0
3496,1,1,0.9100000000000001,-3.5775000000000006,434.67,303.5
2036,1,1,1.1449999999999996,-5.949999999999999,370.25,342.5
8480,1,1,1.1674999999999969,-5.824999999999999,367.75,356.25
9318,1,1,1.317499999999999,-5.5275,382.75,367.25
347,1,1,1.3999999999999986,-5.399999999999999,386.5,401.5
8692,1,1,1.4499999999999993,-5.300000000000001,384.25,426.5
3643,1,1,1.4749999999999979,-5.300000000000001,404.25,437.75
2748,1,1,1.5999999999999979,-5.109999999999999,404.25,463.5
11714,1,1,1.6899999999999977,-5.039999999999999,422.91666666666697,478.83333333333303
5646,1,1,1.7149999999999999,-4.949999999999999,418.25,490.0
2037,1,1,1.7899999999999991,-4.899999999999999,424.25,499.8333333333301
6360,1,1,1.7899999999999991,-4.899999999999999,418.25,504.75
10293,1,1,1.8999999999999986,-4.850000000000001,436.25,516.0
7311,1,1,1.8999999999999986,-4.800000000000001,439.25,525.0
7867,1,1,1.8999999999999986,-4.800000000000001,434.58333333333303,531.1666666666699
1094,1,1,2.0,-4.710000000000001,425.25,538.5
4251,1,1,2.0,-4.710000000000001,435.58333333333303,568.5
6412,1,1,2.039999999999999,-4.649999999999999,444.75,588.75
9611,1,1,2.1224999999999987,-4.555,447.25,602.25
9383,1,1,2.16,-4.5,462.25,606.5
9971,1,1,2.215,-4.425000000000001,448.75,627.5
5279,1,1,2.2399999999999984,-4.425000000000001,462.25,642.75
9996,1,1,2.292499999999997,-4.350000000000001,475.75,639.5
6143,1,1,2.3999999999999986,-4.300000000000001,480.58333333333303,623.8333333333301
1682,1,1,2.3999999999999986,-4.300000000000001,486.25,629.5
8620,1,1,2.5,-4.300000000000001,493.25,642.5
11530,1,1,2.5,-4.300000000000001,499.25,651.0
10077,1,1,2.5749999999999993,-4.232500000000002,502.75,666.0
10475,1,1,2.599999999999998,-4.210000000000001,502.75,664.5
6793,1,1,2.599999999999998,-4.210000000000001,666.25,693.5
6852,1,1,2.6899999999999977,-4.210000000000001,1491.25,710.0
8772,1,1,2.6899999999999977,-4.399999999999999,920.75,714.0
1315,1,1,2.789999999999999,-4.899999999999999,754.25,690.5
3585,1,1,2.764999999999997,-4.852499999999999,531.25,638.25
10832,1,1,2.789999999999999,-5.254999999999999,536.0,538.75
6911,1,1,2.789999999999999,-5.324999999999999,538.75,534.0
5578,1,1,2.789999999999999,-5.3333333333333,543.25,521.5
6974,1,1,2.789999999999999,-5.449999999999999,543.25,515.0
5821,1,1,2.789999999999999,-5.609999999999999,547.75,491.75
7383,1,1,2.789999999999999,-5.7075,547.75,471.25
2806,1,1,2.844999999999999,-5.949999999999999,561.25,431.0
11317,1,1,1.5266666666666957,-5.366666666666699,510.5,406.163333333333
6778,1,1,1.5175000000000018,-5.5275,499.0,399.33
9252,1,1,1.5175000000000018,-5.5,494.5,391.33
437,1,1,1.5725000000000016,-5.475000000000001,512.25,396.163333333333
3346,1,1,1.6000000000000014,-5.5,509.16666666666697,392.58
11630,1,1,1.6000000000000014,-5.7075,524.0,381.83
9492,1,1,1.6500000000000021,-5.704999999999998,517.5,383.83
2642,1,1,1.7000000000000028,-5.609999999999999,535.5,384.83
3391,1,1,1.7000000000000028,-5.800000000000001,526.5,340.58
6775,1,1,1.8000000000000007,-5.850000000000001,538.0,338.83
3263,1,1,1.7750000000000021,-5.899999999999999,537.0,334.83
1591,1,1,1.9150000000000027,-5.952500000000001,550.5,320.33
3134,1,1,2.0266666666666957,-6.073333333333306,561.833333333333,322.163333333333
669,1,1,2.125,-6.184999999999999,571.75,327.58
9816,1,1,2.125,-6.352499999999999,573.5,325.08
1371,1,1,2.1750000000000007,-6.399999999999999,583.5,316.49666666666695
605,1,1,2.133333333333308,-6.503333333333305,577.0,309.33
10027,1,1,2.1000000000000014,-6.300000000000001,578.5,282.83
5528,1,1,2.150000000000002,-6.350000000000001,586.0,291.33
2739,1,1,2.200000000000003,-6.300000000000001,583.0,282.58
5914,1,1,2.200000000000003,-6.366666666666699,588.166666666667,288.83
3748,1,1,2.200000000000003,-6.449999999999999,614.5,284.83
1798,1,1,2.200000000000003,-6.350000000000001,614.5,286.83
3969,1,1,2.200000000000003,-6.449999999999999,604.5,296.08
7946,1,1,2.2250000000000014,-6.427499999999998,600.0,305.08
5952,1,1,2.275000000000002,-6.210000000000001,596.5,294.58
5000,1,1,2.275000000000002,-6.254999999999999,142.5,288.58
1395,0,1,2.3000000000000007,-5.933333333333302,124.5,307.163333333333
2842,0,1,2.3000000000000007,-6.109999999999999,138.0,322.33
2986,0,1,2.3225000000000016,-6.210000000000001,141.5,331.58
8225,0,1,2.3000000000000007,-6.176666666666694,148.5,328.83
5408,0,1,2.3225000000000016,-6.184999999999999,142.5,327.83
8440,0,1,2.3225000000000016,-6.184999999999999,142.5,327.83
6747,0,1,2.3900000000000006,-6.210000000000001,146.0,327.58
9069,0,1,2.3900000000000006,-6.2775,161.0,323.08
10417,0,1,2.3900000000000006,-6.300000000000001,152.0,326.33
10991,0,1,2.4150000000000027,-6.2775,165.5,316.83
5136,0,1,2.490000000000002,-6.300000000000001,166.5,317.163333333333
6463,0,1,2.465,-6.324999999999999,161.0,319.58
6361,0,1,2.490000000000002,-6.300000000000001,159.5,322.83
8911,0,1,2.490000000000002,-6.300000000000001,147.16666666666697,320.163333333333
10154,0,1,2.490000000000002,-6.300000000000001,160.5,321.33
6196,0,1,2.517500000000002,-6.399999999999999,144.0,316.33
9661,0,1,1.6649999999999991,-6.125,50.129999999999995,322.5
11247,0,1,1.6649999999999991,-6.099999999999998,52.879999999999995,320.25
6456,0,1,1.7199999999999989,-6.199999999999999,53.129999999999995,322.75
8898,0,1,1.7199999999999989,-6.199999999999999,51.379999999999995,320.75
6022,0,1,1.7199999999999989,-6.199999999999999,53.129999999999995,307.0
1141,0,1,1.7199999999999989,-6.199999999999999,59.379999999999995,294.75
7866,0,1,1.7699999999999996,-6.199999999999999,59.379999999999995,295.75
7884,0,1,1.7949999999999982,-6.227499999999999,47.379999999999995,283.75
5359,0,1,1.8200000000000003,-6.273333333333305,53.379999999999995,280.08333333333303
3653,0,1,1.8200000000000003,-6.309999999999999,52.379999999999995,285.08333333333303
9180,0,1,1.8200000000000003,-6.227499999999999,36.129999999999995,463.25
1282,0,1,1.8200000000000003,-6.273333333333305,33.379999999999995,255.41666666666697
1086,0,1,1.8200000000000003,-6.309999999999999,15.379999999999995,371.25
7627,0,1,1.8200000000000003,-6.199999999999999,16.379999999999995,355.25
4087,0,1,1.8200000000000003,-6.273333333333305,8.379999999999995,338.75
11542,0,1,1.8200000000000003,-6.199999999999999,-4.6200000000000045,324.5
7869,0,1,1.8200000000000003,-6.199999999999999,-0.12000000000000455,308.0
4185,0,1,1.7699999999999996,-6.254999999999999,3.8799999999999955,290.75
6676,0,1,1.7533333333333054,-6.199999999999999,-0.9533333333330063,296.75
622,0,1,1.7449999999999974,-6.199999999999999,-26.870000000000005,314.75
2199,0,1,1.7199999999999989,-6.149999999999999,-48.870000000000005,302.5
7074,0,1,1.6099999999999994,-6.099999999999998,-8.620000000000005,289.75
3289,0,1,1.6374999999999993,-6.074999999999999,-12.870000000000005,294.75
3693,0,1,1.6833333333333051,-6.099999999999998,-14.620000000000005,290.75
9051,0,1,1.7199999999999989,-6.099999999999998,0.12999999999999545,299.75
3115,0,1,1.6833333333333051,-6.099999999999998,-2.6200000000000045,293.75
3509,0,1,1.6833333333333051,-6.099999999999998,19.379999999999995,275.75
1471,0,1,1.6466666666666931,-6.099999999999998,-19.286666666667003,275.08333333333303
8814,0,1,1.6649999999999991,-6.099999999999998,-16.870000000000005,276.75
5593,0,1,1.7199999999999989,-6.0,-24.120000000000005,272.75
2028,0,1,1.692499999999999,-6.0,2.6299999999999955,271.75
8398,0,1,1.6649999999999991,-6.0,42.879999999999995,272.75
11372,0,1,1.3000000000000007,-5.933333333333302,43.329999999999984,260.543333333333
5738,0,1,1.3000000000000007,-5.900000000000002,38.579999999999984,261.21
523,0,1,1.3000000000000007,-5.900000000000002,31.329999999999984,261.21
6188,0,1,1.3000000000000007,-5.900000000000002,36.996666666666954,254.543333333333
11742,0,1,1.3500000000000014,-5.925000000000001,3.329999999999984,250.70999999999998
976,0,1,1.375,-5.925000000000001,24.329999999999984,247.45999999999998
922,0,1,1.375,-5.925000000000001,7.579999999999984,240.70999999999998
6499,0,1,1.4000000000000021,-5.900000000000002,18.329999999999984,240.70999999999998
199,0,1,1.4000000000000021,-5.900000000000002,-5.420000000000016,239.45999999999998
3003,0,1,1.4250000000000007,-5.900000000000002,-12.170000000000016,233.95999999999998
9054,0,1,1.4000000000000021,-5.900000000000002,4.329999999999984,232.70999999999998
1004,0,1,1.4400000000000013,-5.900000000000002,-9.920000000000016,224.20999999999998
19,0,1,1.4750000000000014,-5.900000000000002,-22.07000000000002,222.20999999999998
11352,0,1,1.4333333333333016,-5.900000000000002,7.329999999999984,218.45999999999998
7986,0,1,1.5,-5.900000000000002,28.996666666666954,223.20999999999998
